filename,setup,camera,person,replication,action,pool,has_skeleton,rgb_path,skeleton_path
S011C001P016R002A034_rgb.avi,11,1,16,2,34,pool_a,True,rgb/S011C001P016R002A034_rgb.avi,skeletons/S011C001P016R002A034.skeleton
S011C001P016R002A035_rgb.avi,11,1,16,2,35,pool_a,True,rgb/S011C001P016R002A035_rgb.avi,skeletons/S011C001P016R002A035.skeleton
S011C001P016R002A036_rgb.avi,11,1,16,2,36,pool_a,True,rgb/S011C001P016R002A036_rgb.avi,skeletons/S011C001P016R002A036.skeleton
S011C001P016R002A037_rgb.avi,11,1,16,2,37,pool_a,True,rgb/S011C001P016R002A037_rgb.avi,skeletons/S011C001P016R002A037.skeleton
S011C001P016R002A038_rgb.avi,11,1,16,2,38,pool_a,True,rgb/S011C001P016R002A038_rgb.avi,skeletons/S011C001P016R002A038.skeleton
S011C001P016R002A039_rgb.avi,11,1,16,2,39,pool_a,True,rgb/S011C001P016R002A039_rgb.avi,skeletons/S011C001P016R002A039.skeleton
S011C001P016R002A040_rgb.avi,11,1,16,2,40,pool_a,True,rgb/S011C001P016R002A040_rgb.avi,skeletons/S011C001P016R002A040.skeleton
S011C001P016R002A041_rgb.avi,11,1,16,2,41,pool_a,True,rgb/S011C001P016R002A041_rgb.avi,skeletons/S011C001P016R002A041.skeleton
S011C001P016R002A042_rgb.avi,11,1,16,2,42,pool_a,True,rgb/S011C001P016R002A042_rgb.avi,skeletons/S011C001P016R002A042.skeleton
S011C001P016R002A043_rgb.avi,11,1,16,2,43,pool_a,True,rgb/S011C001P016R002A043_rgb.avi,skeletons/S011C001P016R002A043.skeleton
S011C001P016R002A044_rgb.avi,11,1,16,2,44,pool_a,True,rgb/S011C001P016R002A044_rgb.avi,skeletons/S011C001P016R002A044.skeleton
S011C001P016R002A045_rgb.avi,11,1,16,2,45,pool_a,True,rgb/S011C001P016R002A045_rgb.avi,skeletons/S011C001P016R002A045.skeleton
S011C001P016R002A046_rgb.avi,11,1,16,2,46,pool_a,True,rgb/S011C001P016R002A046_rgb.avi,skeletons/S011C001P016R002A046.skeleton
S011C001P016R002A047_rgb.avi,11,1,16,2,47,pool_a,True,rgb/S011C001P016R002A047_rgb.avi,skeletons/S011C001P016R002A047.skeleton
S011C001P016R002A048_rgb.avi,11,1,16,2,48,pool_a,True,rgb/S011C001P016R002A048_rgb.avi,skeletons/S011C001P016R002A048.skeleton
S011C001P016R002A049_rgb.avi,11,1,16,2,49,pool_a,True,rgb/S011C001P016R002A049_rgb.avi,skeletons/S011C001P016R002A049.skeleton
S011C001P016R002A050_rgb.avi,11,1,16,2,50,pool_a,True,rgb/S011C001P016R002A050_rgb.avi,skeletons/S011C001P016R002A050.skeleton
S011C001P016R002A051_rgb.avi,11,1,16,2,51,pool_a,True,rgb/S011C001P016R002A051_rgb.avi,skeletons/S011C001P016R002A051.skeleton
S011C001P016R002A052_rgb.avi,11,1,16,2,52,pool_a,True,rgb/S011C001P016R002A052_rgb.avi,skeletons/S011C001P016R002A052.skeleton
S011C001P016R002A053_rgb.avi,11,1,16,2,53,pool_a,True,rgb/S011C001P016R002A053_rgb.avi,skeletons/S011C001P016R002A053.skeleton
S011C001P016R002A054_rgb.avi,11,1,16,2,54,pool_a,True,rgb/S011C001P016R002A054_rgb.avi,skeletons/S011C001P016R002A054.skeleton
S011C001P016R002A055_rgb.avi,11,1,16,2,55,pool_a,True,rgb/S011C001P016R002A055_rgb.avi,skeletons/S011C001P016R002A055.skeleton
S011C001P016R002A056_rgb.avi,11,1,16,2,56,pool_a,True,rgb/S011C001P016R002A056_rgb.avi,skeletons/S011C001P016R002A056.skeleton
S011C001P016R002A057_rgb.avi,11,1,16,2,57,pool_a,True,rgb/S011C001P016R002A057_rgb.avi,skeletons/S011C001P016R002A057.skeleton
S011C001P016R002A058_rgb.avi,11,1,16,2,58,pool_a,True,rgb/S011C001P016R002A058_rgb.avi,skeletons/S011C001P016R002A058.skeleton
S011C001P016R002A059_rgb.avi,11,1,16,2,59,pool_a,True,rgb/S011C001P016R002A059_rgb.avi,skeletons/S011C001P016R002A059.skeleton
S011C001P016R002A060_rgb.avi,11,1,16,2,60,pool_a,True,rgb/S011C001P016R002A060_rgb.avi,skeletons/S011C001P016R002A060.skeleton
S011C001P017R001A001_rgb.avi,11,1,17,1,1,pool_a,True,rgb/S011C001P017R001A001_rgb.avi,skeletons/S011C001P017R001A001.skeleton
S011C001P017R001A002_rgb.avi,11,1,17,1,2,pool_a,True,rgb/S011C001P017R001A002_rgb.avi,skeletons/S011C001P017R001A002.skeleton
S011C001P017R001A003_rgb.avi,11,1,17,1,3,pool_a,True,rgb/S011C001P017R001A003_rgb.avi,skeletons/S011C001P017R001A003.skeleton
S011C001P017R001A004_rgb.avi,11,1,17,1,4,pool_a,True,rgb/S011C001P017R001A004_rgb.avi,skeletons/S011C001P017R001A004.skeleton
S011C001P017R001A005_rgb.avi,11,1,17,1,5,pool_a,True,rgb/S011C001P017R001A005_rgb.avi,skeletons/S011C001P017R001A005.skeleton
S011C001P017R001A006_rgb.avi,11,1,17,1,6,pool_a,True,rgb/S011C001P017R001A006_rgb.avi,skeletons/S011C001P017R001A006.skeleton
S011C001P017R001A007_rgb.avi,11,1,17,1,7,pool_a,True,rgb/S011C001P017R001A007_rgb.avi,skeletons/S011C001P017R001A007.skeleton
S011C001P017R001A008_rgb.avi,11,1,17,1,8,pool_a,True,rgb/S011C001P017R001A008_rgb.avi,skeletons/S011C001P017R001A008.skeleton
S011C001P017R001A009_rgb.avi,11,1,17,1,9,pool_a,True,rgb/S011C001P017R001A009_rgb.avi,skeletons/S011C001P017R001A009.skeleton
S011C001P017R001A010_rgb.avi,11,1,17,1,10,pool_a,True,rgb/S011C001P017R001A010_rgb.avi,skeletons/S011C001P017R001A010.skeleton
S011C001P017R001A011_rgb.avi,11,1,17,1,11,pool_a,True,rgb/S011C001P017R001A011_rgb.avi,skeletons/S011C001P017R001A011.skeleton
S011C001P017R001A012_rgb.avi,11,1,17,1,12,pool_a,True,rgb/S011C001P017R001A012_rgb.avi,skeletons/S011C001P017R001A012.skeleton
S011C001P017R001A013_rgb.avi,11,1,17,1,13,pool_a,True,rgb/S011C001P017R001A013_rgb.avi,skeletons/S011C001P017R001A013.skeleton
S011C001P017R001A014_rgb.avi,11,1,17,1,14,pool_a,True,rgb/S011C001P017R001A014_rgb.avi,skeletons/S011C001P017R001A014.skeleton
S011C001P017R001A015_rgb.avi,11,1,17,1,15,pool_a,True,rgb/S011C001P017R001A015_rgb.avi,skeletons/S011C001P017R001A015.skeleton
S011C001P017R001A016_rgb.avi,11,1,17,1,16,pool_a,True,rgb/S011C001P017R001A016_rgb.avi,skeletons/S011C001P017R001A016.skeleton
S011C001P017R001A017_rgb.avi,11,1,17,1,17,pool_a,True,rgb/S011C001P017R001A017_rgb.avi,skeletons/S011C001P017R001A017.skeleton
S011C001P017R001A018_rgb.avi,11,1,17,1,18,pool_a,True,rgb/S011C001P017R001A018_rgb.avi,skeletons/S011C001P017R001A018.skeleton
S011C001P017R001A019_rgb.avi,11,1,17,1,19,pool_a,True,rgb/S011C001P017R001A019_rgb.avi,skeletons/S011C001P017R001A019.skeleton
S011C001P017R001A020_rgb.avi,11,1,17,1,20,pool_a,True,rgb/S011C001P017R001A020_rgb.avi,skeletons/S011C001P017R001A020.skeleton
S011C001P017R001A021_rgb.avi,11,1,17,1,21,pool_a,True,rgb/S011C001P017R001A021_rgb.avi,skeletons/S011C001P017R001A021.skeleton
S011C001P017R001A022_rgb.avi,11,1,17,1,22,pool_a,True,rgb/S011C001P017R001A022_rgb.avi,skeletons/S011C001P017R001A022.skeleton
S011C001P017R001A023_rgb.avi,11,1,17,1,23,pool_a,True,rgb/S011C001P017R001A023_rgb.avi,skeletons/S011C001P017R001A023.skeleton
S011C001P017R001A024_rgb.avi,11,1,17,1,24,pool_a,True,rgb/S011C001P017R001A024_rgb.avi,skeletons/S011C001P017R001A024.skeleton
S011C001P017R001A025_rgb.avi,11,1,17,1,25,pool_a,True,rgb/S011C001P017R001A025_rgb.avi,skeletons/S011C001P017R001A025.skeleton
S011C001P017R001A026_rgb.avi,11,1,17,1,26,pool_a,True,rgb/S011C001P017R001A026_rgb.avi,skeletons/S011C001P017R001A026.skeleton
S011C001P017R001A027_rgb.avi,11,1,17,1,27,pool_a,True,rgb/S011C001P017R001A027_rgb.avi,skeletons/S011C001P017R001A027.skeleton
S011C001P017R001A028_rgb.avi,11,1,17,1,28,pool_a,True,rgb/S011C001P017R001A028_rgb.avi,skeletons/S011C001P017R001A028.skeleton
S011C001P017R001A029_rgb.avi,11,1,17,1,29,pool_a,True,rgb/S011C001P017R001A029_rgb.avi,skeletons/S011C001P017R001A029.skeleton
S011C001P017R001A030_rgb.avi,11,1,17,1,30,pool_a,True,rgb/S011C001P017R001A030_rgb.avi,skeletons/S011C001P017R001A030.skeleton
S011C001P017R001A031_rgb.avi,11,1,17,1,31,pool_a,True,rgb/S011C001P017R001A031_rgb.avi,skeletons/S011C001P017R001A031.skeleton
S011C001P017R001A032_rgb.avi,11,1,17,1,32,pool_a,True,rgb/S011C001P017R001A032_rgb.avi,skeletons/S011C001P017R001A032.skeleton
S011C001P017R001A033_rgb.avi,11,1,17,1,33,pool_a,True,rgb/S011C001P017R001A033_rgb.avi,skeletons/S011C001P017R001A033.skeleton
S011C001P017R001A034_rgb.avi,11,1,17,1,34,pool_a,True,rgb/S011C001P017R001A034_rgb.avi,skeletons/S011C001P017R001A034.skeleton
S011C001P017R001A035_rgb.avi,11,1,17,1,35,pool_a,True,rgb/S011C001P017R001A035_rgb.avi,skeletons/S011C001P017R001A035.skeleton
S011C001P017R001A036_rgb.avi,11,1,17,1,36,pool_a,True,rgb/S011C001P017R001A036_rgb.avi,skeletons/S011C001P017R001A036.skeleton
S011C001P017R001A037_rgb.avi,11,1,17,1,37,pool_a,True,rgb/S011C001P017R001A037_rgb.avi,skeletons/S011C001P017R001A037.skeleton
S011C001P017R001A038_rgb.avi,11,1,17,1,38,pool_a,True,rgb/S011C001P017R001A038_rgb.avi,skeletons/S011C001P017R001A038.skeleton
S011C001P017R001A039_rgb.avi,11,1,17,1,39,pool_a,True,rgb/S011C001P017R001A039_rgb.avi,skeletons/S011C001P017R001A039.skeleton
S011C001P017R001A040_rgb.avi,11,1,17,1,40,pool_a,True,rgb/S011C001P017R001A040_rgb.avi,skeletons/S011C001P017R001A040.skeleton
S011C001P017R001A041_rgb.avi,11,1,17,1,41,pool_a,True,rgb/S011C001P017R001A041_rgb.avi,skeletons/S011C001P017R001A041.skeleton
S011C001P017R001A042_rgb.avi,11,1,17,1,42,pool_a,True,rgb/S011C001P017R001A042_rgb.avi,skeletons/S011C001P017R001A042.skeleton
S011C001P017R001A043_rgb.avi,11,1,17,1,43,pool_a,True,rgb/S011C001P017R001A043_rgb.avi,skeletons/S011C001P017R001A043.skeleton
S011C001P017R001A044_rgb.avi,11,1,17,1,44,pool_a,True,rgb/S011C001P017R001A044_rgb.avi,skeletons/S011C001P017R001A044.skeleton
S011C001P017R001A045_rgb.avi,11,1,17,1,45,pool_a,True,rgb/S011C001P017R001A045_rgb.avi,skeletons/S011C001P017R001A045.skeleton
S011C001P017R001A046_rgb.avi,11,1,17,1,46,pool_a,True,rgb/S011C001P017R001A046_rgb.avi,skeletons/S011C001P017R001A046.skeleton
S011C001P017R001A047_rgb.avi,11,1,17,1,47,pool_a,True,rgb/S011C001P017R001A047_rgb.avi,skeletons/S011C001P017R001A047.skeleton
S011C001P017R001A048_rgb.avi,11,1,17,1,48,pool_a,True,rgb/S011C001P017R001A048_rgb.avi,skeletons/S011C001P017R001A048.skeleton
S011C001P017R001A049_rgb.avi,11,1,17,1,49,pool_a,True,rgb/S011C001P017R001A049_rgb.avi,skeletons/S011C001P017R001A049.skeleton
S011C001P017R001A050_rgb.avi,11,1,17,1,50,pool_a,True,rgb/S011C001P017R001A050_rgb.avi,skeletons/S011C001P017R001A050.skeleton
S011C001P017R001A051_rgb.avi,11,1,17,1,51,pool_a,True,rgb/S011C001P017R001A051_rgb.avi,skeletons/S011C001P017R001A051.skeleton
S011C001P017R001A052_rgb.avi,11,1,17,1,52,pool_a,True,rgb/S011C001P017R001A052_rgb.avi,skeletons/S011C001P017R001A052.skeleton
S011C001P017R001A053_rgb.avi,11,1,17,1,53,pool_a,True,rgb/S011C001P017R001A053_rgb.avi,skeletons/S011C001P017R001A053.skeleton
S011C001P017R001A054_rgb.avi,11,1,17,1,54,pool_a,True,rgb/S011C001P017R001A054_rgb.avi,skeletons/S011C001P017R001A054.skeleton
S011C001P017R001A055_rgb.avi,11,1,17,1,55,pool_a,True,rgb/S011C001P017R001A055_rgb.avi,skeletons/S011C001P017R001A055.skeleton
S011C001P017R001A056_rgb.avi,11,1,17,1,56,pool_a,True,rgb/S011C001P017R001A056_rgb.avi,skeletons/S011C001P017R001A056.skeleton
S011C001P017R001A057_rgb.avi,11,1,17,1,57,pool_a,True,rgb/S011C001P017R001A057_rgb.avi,skeletons/S011C001P017R001A057.skeleton
S011C001P017R001A058_rgb.avi,11,1,17,1,58,pool_a,True,rgb/S011C001P017R001A058_rgb.avi,skeletons/S011C001P017R001A058.skeleton
S011C001P017R001A059_rgb.avi,11,1,17,1,59,pool_a,True,rgb/S011C001P017R001A059_rgb.avi,skeletons/S011C001P017R001A059.skeleton
S011C001P017R001A060_rgb.avi,11,1,17,1,60,pool_a,True,rgb/S011C001P017R001A060_rgb.avi,skeletons/S011C001P017R001A060.skeleton
S011C001P017R002A001_rgb.avi,11,1,17,2,1,pool_a,True,rgb/S011C001P017R002A001_rgb.avi,skeletons/S011C001P017R002A001.skeleton
S011C001P017R002A002_rgb.avi,11,1,17,2,2,pool_a,True,rgb/S011C001P017R002A002_rgb.avi,skeletons/S011C001P017R002A002.skeleton
S011C001P017R002A003_rgb.avi,11,1,17,2,3,pool_a,True,rgb/S011C001P017R002A003_rgb.avi,skeletons/S011C001P017R002A003.skeleton
S011C001P017R002A004_rgb.avi,11,1,17,2,4,pool_a,True,rgb/S011C001P017R002A004_rgb.avi,skeletons/S011C001P017R002A004.skeleton
S011C001P017R002A005_rgb.avi,11,1,17,2,5,pool_a,True,rgb/S011C001P017R002A005_rgb.avi,skeletons/S011C001P017R002A005.skeleton
S011C001P017R002A006_rgb.avi,11,1,17,2,6,pool_a,True,rgb/S011C001P017R002A006_rgb.avi,skeletons/S011C001P017R002A006.skeleton
S011C001P017R002A007_rgb.avi,11,1,17,2,7,pool_a,True,rgb/S011C001P017R002A007_rgb.avi,skeletons/S011C001P017R002A007.skeleton
S011C001P017R002A008_rgb.avi,11,1,17,2,8,pool_a,True,rgb/S011C001P017R002A008_rgb.avi,skeletons/S011C001P017R002A008.skeleton
S011C001P017R002A009_rgb.avi,11,1,17,2,9,pool_a,True,rgb/S011C001P017R002A009_rgb.avi,skeletons/S011C001P017R002A009.skeleton
S011C001P017R002A010_rgb.avi,11,1,17,2,10,pool_a,True,rgb/S011C001P017R002A010_rgb.avi,skeletons/S011C001P017R002A010.skeleton
S011C001P017R002A011_rgb.avi,11,1,17,2,11,pool_a,True,rgb/S011C001P017R002A011_rgb.avi,skeletons/S011C001P017R002A011.skeleton
S011C001P017R002A012_rgb.avi,11,1,17,2,12,pool_a,True,rgb/S011C001P017R002A012_rgb.avi,skeletons/S011C001P017R002A012.skeleton
S011C001P017R002A013_rgb.avi,11,1,17,2,13,pool_a,True,rgb/S011C001P017R002A013_rgb.avi,skeletons/S011C001P017R002A013.skeleton
S011C001P017R002A014_rgb.avi,11,1,17,2,14,pool_a,True,rgb/S011C001P017R002A014_rgb.avi,skeletons/S011C001P017R002A014.skeleton
S011C001P017R002A015_rgb.avi,11,1,17,2,15,pool_a,True,rgb/S011C001P017R002A015_rgb.avi,skeletons/S011C001P017R002A015.skeleton
S011C001P017R002A016_rgb.avi,11,1,17,2,16,pool_a,True,rgb/S011C001P017R002A016_rgb.avi,skeletons/S011C001P017R002A016.skeleton
S011C001P017R002A017_rgb.avi,11,1,17,2,17,pool_a,True,rgb/S011C001P017R002A017_rgb.avi,skeletons/S011C001P017R002A017.skeleton
S011C001P017R002A018_rgb.avi,11,1,17,2,18,pool_a,True,rgb/S011C001P017R002A018_rgb.avi,skeletons/S011C001P017R002A018.skeleton
S011C001P017R002A019_rgb.avi,11,1,17,2,19,pool_a,True,rgb/S011C001P017R002A019_rgb.avi,skeletons/S011C001P017R002A019.skeleton
S011C001P017R002A020_rgb.avi,11,1,17,2,20,pool_a,True,rgb/S011C001P017R002A020_rgb.avi,skeletons/S011C001P017R002A020.skeleton
S011C001P017R002A021_rgb.avi,11,1,17,2,21,pool_a,True,rgb/S011C001P017R002A021_rgb.avi,skeletons/S011C001P017R002A021.skeleton
S011C001P017R002A022_rgb.avi,11,1,17,2,22,pool_a,True,rgb/S011C001P017R002A022_rgb.avi,skeletons/S011C001P017R002A022.skeleton
S011C001P017R002A023_rgb.avi,11,1,17,2,23,pool_a,True,rgb/S011C001P017R002A023_rgb.avi,skeletons/S011C001P017R002A023.skeleton
S011C001P017R002A024_rgb.avi,11,1,17,2,24,pool_a,True,rgb/S011C001P017R002A024_rgb.avi,skeletons/S011C001P017R002A024.skeleton
S011C001P017R002A025_rgb.avi,11,1,17,2,25,pool_a,True,rgb/S011C001P017R002A025_rgb.avi,skeletons/S011C001P017R002A025.skeleton
S011C001P017R002A026_rgb.avi,11,1,17,2,26,pool_a,True,rgb/S011C001P017R002A026_rgb.avi,skeletons/S011C001P017R002A026.skeleton
S011C001P017R002A027_rgb.avi,11,1,17,2,27,pool_a,True,rgb/S011C001P017R002A027_rgb.avi,skeletons/S011C001P017R002A027.skeleton
S011C001P017R002A028_rgb.avi,11,1,17,2,28,pool_a,True,rgb/S011C001P017R002A028_rgb.avi,skeletons/S011C001P017R002A028.skeleton
S011C001P017R002A029_rgb.avi,11,1,17,2,29,pool_a,True,rgb/S011C001P017R002A029_rgb.avi,skeletons/S011C001P017R002A029.skeleton
S011C001P017R002A030_rgb.avi,11,1,17,2,30,pool_a,True,rgb/S011C001P017R002A030_rgb.avi,skeletons/S011C001P017R002A030.skeleton
S011C001P017R002A031_rgb.avi,11,1,17,2,31,pool_a,True,rgb/S011C001P017R002A031_rgb.avi,skeletons/S011C001P017R002A031.skeleton
S011C001P017R002A032_rgb.avi,11,1,17,2,32,pool_a,True,rgb/S011C001P017R002A032_rgb.avi,skeletons/S011C001P017R002A032.skeleton
S011C001P017R002A033_rgb.avi,11,1,17,2,33,pool_a,True,rgb/S011C001P017R002A033_rgb.avi,skeletons/S011C001P017R002A033.skeleton
S011C001P017R002A034_rgb.avi,11,1,17,2,34,pool_a,True,rgb/S011C001P017R002A034_rgb.avi,skeletons/S011C001P017R002A034.skeleton
S011C001P017R002A035_rgb.avi,11,1,17,2,35,pool_a,True,rgb/S011C001P017R002A035_rgb.avi,skeletons/S011C001P017R002A035.skeleton
S011C001P017R002A036_rgb.avi,11,1,17,2,36,pool_a,True,rgb/S011C001P017R002A036_rgb.avi,skeletons/S011C001P017R002A036.skeleton
S011C001P017R002A037_rgb.avi,11,1,17,2,37,pool_a,True,rgb/S011C001P017R002A037_rgb.avi,skeletons/S011C001P017R002A037.skeleton
S011C001P017R002A038_rgb.avi,11,1,17,2,38,pool_a,True,rgb/S011C001P017R002A038_rgb.avi,skeletons/S011C001P017R002A038.skeleton
S011C001P017R002A039_rgb.avi,11,1,17,2,39,pool_a,True,rgb/S011C001P017R002A039_rgb.avi,skeletons/S011C001P017R002A039.skeleton
S011C001P017R002A040_rgb.avi,11,1,17,2,40,pool_a,True,rgb/S011C001P017R002A040_rgb.avi,skeletons/S011C001P017R002A040.skeleton
S011C001P017R002A041_rgb.avi,11,1,17,2,41,pool_a,True,rgb/S011C001P017R002A041_rgb.avi,skeletons/S011C001P017R002A041.skeleton
S011C001P017R002A042_rgb.avi,11,1,17,2,42,pool_a,True,rgb/S011C001P017R002A042_rgb.avi,skeletons/S011C001P017R002A042.skeleton
S011C001P017R002A043_rgb.avi,11,1,17,2,43,pool_a,True,rgb/S011C001P017R002A043_rgb.avi,skeletons/S011C001P017R002A043.skeleton
S011C001P017R002A044_rgb.avi,11,1,17,2,44,pool_a,True,rgb/S011C001P017R002A044_rgb.avi,skeletons/S011C001P017R002A044.skeleton
S011C001P017R002A045_rgb.avi,11,1,17,2,45,pool_a,True,rgb/S011C001P017R002A045_rgb.avi,skeletons/S011C001P017R002A045.skeleton
S011C001P017R002A046_rgb.avi,11,1,17,2,46,pool_a,True,rgb/S011C001P017R002A046_rgb.avi,skeletons/S011C001P017R002A046.skeleton
S011C001P017R002A047_rgb.avi,11,1,17,2,47,pool_a,True,rgb/S011C001P017R002A047_rgb.avi,skeletons/S011C001P017R002A047.skeleton
S011C001P017R002A048_rgb.avi,11,1,17,2,48,pool_a,True,rgb/S011C001P017R002A048_rgb.avi,skeletons/S011C001P017R002A048.skeleton
S011C001P017R002A049_rgb.avi,11,1,17,2,49,pool_a,True,rgb/S011C001P017R002A049_rgb.avi,skeletons/S011C001P017R002A049.skeleton
S011C001P017R002A050_rgb.avi,11,1,17,2,50,pool_a,True,rgb/S011C001P017R002A050_rgb.avi,skeletons/S011C001P017R002A050.skeleton
S011C001P017R002A051_rgb.avi,11,1,17,2,51,pool_a,True,rgb/S011C001P017R002A051_rgb.avi,skeletons/S011C001P017R002A051.skeleton
S011C001P017R002A052_rgb.avi,11,1,17,2,52,pool_a,True,rgb/S011C001P017R002A052_rgb.avi,skeletons/S011C001P017R002A052.skeleton
S011C001P017R002A053_rgb.avi,11,1,17,2,53,pool_a,True,rgb/S011C001P017R002A053_rgb.avi,skeletons/S011C001P017R002A053.skeleton
S011C001P017R002A054_rgb.avi,11,1,17,2,54,pool_a,True,rgb/S011C001P017R002A054_rgb.avi,skeletons/S011C001P017R002A054.skeleton
S011C001P017R002A055_rgb.avi,11,1,17,2,55,pool_a,True,rgb/S011C001P017R002A055_rgb.avi,skeletons/S011C001P017R002A055.skeleton
S011C001P017R002A056_rgb.avi,11,1,17,2,56,pool_a,True,rgb/S011C001P017R002A056_rgb.avi,skeletons/S011C001P017R002A056.skeleton
S011C001P017R002A057_rgb.avi,11,1,17,2,57,pool_a,True,rgb/S011C001P017R002A057_rgb.avi,skeletons/S011C001P017R002A057.skeleton
S011C001P017R002A058_rgb.avi,11,1,17,2,58,pool_a,True,rgb/S011C001P017R002A058_rgb.avi,skeletons/S011C001P017R002A058.skeleton
S011C001P017R002A059_rgb.avi,11,1,17,2,59,pool_a,True,rgb/S011C001P017R002A059_rgb.avi,skeletons/S011C001P017R002A059.skeleton
S011C001P017R002A060_rgb.avi,11,1,17,2,60,pool_a,True,rgb/S011C001P017R002A060_rgb.avi,skeletons/S011C001P017R002A060.skeleton
S011C001P018R001A001_rgb.avi,11,1,18,1,1,pool_a,True,rgb/S011C001P018R001A001_rgb.avi,skeletons/S011C001P018R001A001.skeleton
S011C001P018R001A002_rgb.avi,11,1,18,1,2,pool_a,True,rgb/S011C001P018R001A002_rgb.avi,skeletons/S011C001P018R001A002.skeleton
S011C001P018R001A003_rgb.avi,11,1,18,1,3,pool_a,True,rgb/S011C001P018R001A003_rgb.avi,skeletons/S011C001P018R001A003.skeleton
S011C001P018R001A004_rgb.avi,11,1,18,1,4,pool_a,True,rgb/S011C001P018R001A004_rgb.avi,skeletons/S011C001P018R001A004.skeleton
S011C001P018R001A005_rgb.avi,11,1,18,1,5,pool_a,True,rgb/S011C001P018R001A005_rgb.avi,skeletons/S011C001P018R001A005.skeleton
S011C001P018R001A006_rgb.avi,11,1,18,1,6,pool_a,True,rgb/S011C001P018R001A006_rgb.avi,skeletons/S011C001P018R001A006.skeleton
S011C001P018R001A007_rgb.avi,11,1,18,1,7,pool_a,True,rgb/S011C001P018R001A007_rgb.avi,skeletons/S011C001P018R001A007.skeleton
S011C001P018R001A008_rgb.avi,11,1,18,1,8,pool_a,True,rgb/S011C001P018R001A008_rgb.avi,skeletons/S011C001P018R001A008.skeleton
S011C001P018R001A009_rgb.avi,11,1,18,1,9,pool_a,True,rgb/S011C001P018R001A009_rgb.avi,skeletons/S011C001P018R001A009.skeleton
S011C001P018R001A010_rgb.avi,11,1,18,1,10,pool_a,True,rgb/S011C001P018R001A010_rgb.avi,skeletons/S011C001P018R001A010.skeleton
S011C001P018R001A011_rgb.avi,11,1,18,1,11,pool_a,True,rgb/S011C001P018R001A011_rgb.avi,skeletons/S011C001P018R001A011.skeleton
S011C001P018R001A012_rgb.avi,11,1,18,1,12,pool_a,True,rgb/S011C001P018R001A012_rgb.avi,skeletons/S011C001P018R001A012.skeleton
S011C001P018R001A013_rgb.avi,11,1,18,1,13,pool_a,True,rgb/S011C001P018R001A013_rgb.avi,skeletons/S011C001P018R001A013.skeleton
S011C001P018R001A014_rgb.avi,11,1,18,1,14,pool_a,True,rgb/S011C001P018R001A014_rgb.avi,skeletons/S011C001P018R001A014.skeleton
S011C001P018R001A015_rgb.avi,11,1,18,1,15,pool_a,True,rgb/S011C001P018R001A015_rgb.avi,skeletons/S011C001P018R001A015.skeleton
S011C001P018R001A016_rgb.avi,11,1,18,1,16,pool_a,True,rgb/S011C001P018R001A016_rgb.avi,skeletons/S011C001P018R001A016.skeleton
S011C001P018R001A017_rgb.avi,11,1,18,1,17,pool_a,True,rgb/S011C001P018R001A017_rgb.avi,skeletons/S011C001P018R001A017.skeleton
S011C001P018R001A018_rgb.avi,11,1,18,1,18,pool_a,True,rgb/S011C001P018R001A018_rgb.avi,skeletons/S011C001P018R001A018.skeleton
S011C001P018R001A019_rgb.avi,11,1,18,1,19,pool_a,True,rgb/S011C001P018R001A019_rgb.avi,skeletons/S011C001P018R001A019.skeleton
S011C001P018R001A020_rgb.avi,11,1,18,1,20,pool_a,True,rgb/S011C001P018R001A020_rgb.avi,skeletons/S011C001P018R001A020.skeleton
S011C001P018R001A021_rgb.avi,11,1,18,1,21,pool_a,True,rgb/S011C001P018R001A021_rgb.avi,skeletons/S011C001P018R001A021.skeleton
S011C001P018R001A022_rgb.avi,11,1,18,1,22,pool_a,True,rgb/S011C001P018R001A022_rgb.avi,skeletons/S011C001P018R001A022.skeleton
S011C001P018R001A023_rgb.avi,11,1,18,1,23,pool_a,True,rgb/S011C001P018R001A023_rgb.avi,skeletons/S011C001P018R001A023.skeleton
S011C001P018R001A024_rgb.avi,11,1,18,1,24,pool_a,True,rgb/S011C001P018R001A024_rgb.avi,skeletons/S011C001P018R001A024.skeleton
S011C001P018R001A025_rgb.avi,11,1,18,1,25,pool_a,True,rgb/S011C001P018R001A025_rgb.avi,skeletons/S011C001P018R001A025.skeleton
S011C001P018R001A026_rgb.avi,11,1,18,1,26,pool_a,True,rgb/S011C001P018R001A026_rgb.avi,skeletons/S011C001P018R001A026.skeleton
S011C001P018R001A027_rgb.avi,11,1,18,1,27,pool_a,True,rgb/S011C001P018R001A027_rgb.avi,skeletons/S011C001P018R001A027.skeleton
S011C001P018R001A028_rgb.avi,11,1,18,1,28,pool_a,True,rgb/S011C001P018R001A028_rgb.avi,skeletons/S011C001P018R001A028.skeleton
S011C001P018R001A029_rgb.avi,11,1,18,1,29,pool_a,True,rgb/S011C001P018R001A029_rgb.avi,skeletons/S011C001P018R001A029.skeleton
S011C001P018R001A030_rgb.avi,11,1,18,1,30,pool_a,True,rgb/S011C001P018R001A030_rgb.avi,skeletons/S011C001P018R001A030.skeleton
S011C001P018R001A031_rgb.avi,11,1,18,1,31,pool_a,True,rgb/S011C001P018R001A031_rgb.avi,skeletons/S011C001P018R001A031.skeleton
